Time,GHI_0_Wm2,GHI_1_Wm2,GHI_2_Wm2,GHI_3_Wm2,GHI_4_Wm2,GHI_5_Wm2,DNI_0_Wm2,DNI_1_Wm2,DNI_2_Wm2
2025-08-16 02:13:00+00:00,-1.6829800498753118,-1.1,-0.8633333333333334,-0.37037355438596486,-0.02267452313333333,-0.43445352666666665,-0.07606946188055909,0.03875,-1.6
2025-08-16 02:14:00+00:00,-1.6484206151288447,-1.0583333333333333,-0.8,-0.3536291912280702,-0.02147293285,-0.45493427166666667,-0.060504023718763233,0.04,-1.6
2025-08-16 02:15:00+00:00,-1.649896093100582,-1.0516666666666667,-0.8,-0.4605461350877193,-0.02475521166666667,-0.4391951771666667,-0.04063955950868276,0.002142857142857143,-1.6166666666666667
2025-08-16 02:16:00+00:00,-1.5278886118038237,-0.9783333333333334,-0.8,-0.12567153368421052,-0.031676735000000004,-0.12772398,-0.02424819991529013,0.02,-1.6233333333333335
2025-08-16 02:17:00+00:00,-1.467206982543641,-0.9066666666666666,-0.8,0.05151498636842105,-0.034242014,-0.13045523615000001,-0.043773824650571794,0.07952380952380952,-1.6016666666666668
2025-08-16 02:18:00+00:00,-1.4773690773067334,-0.9,-0.8,-0.0034164661228070175,-0.032397416,-0.2964345169491525,-0.06512071156289707,0.09,-1.6
2025-08-16 02:19:00+00:00,-1.4554655029093932,-0.9,-0.8,-0.016948373263157894,-0.03170503016666667,-0.29210612333333336,-0.037378229563744175,0.08333333333333333,-1.6
2025-08-16 02:20:00+00:00,-1.3197630964256026,-0.7833333333333333,-0.7216666666666666,-0.03449969831578947,-0.028332050999999997,-0.38078482166666666,-0.026365946632782716,0.022777777777777775,-1.5683333333333336
2025-08-16 02:21:00+00:00,-1.044305906068163,-0.55,-0.6466666666666666,0.10631268714035089,-0.03156184283333334,-0.3018385681355932,-0.00929690808979246,-0.03,-1.5
2025-08-16 02:22:00+00:00,-0.8402743142144639,-0.3783333333333333,-0.6,0.13813255298245614,-0.033253970333333334,-0.25299562943333337,-0.03449809402795426,-0.03,-1.5
2025-08-16 02:23:00+00:00,-0.7714256026600167,-0.3,-0.6,0.337493747368421,-0.03807944333333333,-0.2578097341666667,-0.08174502287166455,0.006,-1.5
2025-08-16 02:24:00+00:00,-0.8631338320864506,-0.3383333333333333,-0.625,0.24873143157894737,-0.03874655716666666,-0.22848320713333334,-0.10262600423549344,0.018,-1.5
2025-08-16 02:25:00+00:00,-1.119139646716542,-0.5466666666666666,-0.7,0.015340432964912281,-0.03545060966666667,-0.44198800666666666,-0.140004235493435,0.005,-1.5450000000000002
2025-08-16 02:26:00+00:00,-1.3178304239401497,-0.7233333333333333,-0.705,-0.21925607192982455,-0.032007299333333336,-0.37484054499999997,-0.10237187590004235,-0.02,-1.6
